,sample_id,predict_label,pred
616,3545021798747831808,1,1.0
617,3541645273875192832,0,0.31597715616226196
618,3543887997661159936,1,1.0
619,3539859340017635072,0,0.4910375773906708
620,3567850000378388736,1,0.9999916553497314
621,3570660133249071104,0,0.0018881120486184955
622,3545391621201713664,1,0.7491220235824585
623,3549091862089077248,0,4.092192466487177e-05
624,3543359794200944896,0,7.88134457252454e-06
625,3569340777277291776,0,4.098238605365623e-06
626,3525946165348279040,1,0.9907792806625366
627,3561512357371547648,0,9.302654507337138e-05
628,3569301077399223296,0,0.06460415571928024
629,3543886030566351104,1,0.9999985694885254
630,3500879383085958912,0,0.008538087829947472
631,3550410489717757696,1,0.7579204440116882
632,3545546770450993920,1,0.9678962826728821
633,3559460340019017472,1,0.9976930022239685
634,3538943043663682816,1,0.9871852993965149
635,3564140374848366336,0,0.0008061962435021996
636,3554263277593735680,1,0.9999563694000244
637,3559698867560145152,0,0.0007423047791235149
638,3544471795384541184,1,0.9967535138130188
639,3520928791057349888,0,0.0
640,3548741309007728128,1,0.9800012707710266
641,3536124915345977856,1,0.9999980926513672
642,3536118829377276672,0,0.09110288321971893
643,3548372740234113280,0,4.4972319301450625e-05
644,3550564234512353792,0,1.1293051102256868e-05
645,3544301592272845056,1,0.6273937821388245
646,3539088412716152064,1,1.0
647,3569682779077968896,1,0.9999637603759766
648,3569885248131194624,0,0.007010763511061668
649,3534509118586139904,0,3.8361169572453946e-05
650,3550563697989719552,0,6.336508704407606e-06
651,3550987218273503744,0,0.31548675894737244
652,3551671468491991552,1,0.9987592697143555
653,3550375505061015552,0,0.00010004320211010054
654,3545029048650648576,0,0.10104315727949142
655,3550408614963222528,0,0.003628268139436841
656,3534508936607390208,0,5.868301741429605e-06
657,3551112682509841664,0,0.00013039984332863241
658,3543887834452500736,0,0.2929447889328003
659,3550552711463759104,1,0.8799927830696106
660,3551113185022621440,1,0.9944368600845337
661,3539053861852749568,0,0.45289018750190735
662,3554700124810458112,0,0.0019112698500975966
663,3567848400501855488,0,7.662280268050381e-07
664,3502396893817477376,0,0.0
665,3543014634004473856,1,1.0
666,3567636510343797248,0,4.7629765731471707e-07
667,3543942312404539392,0,0.0046289339661598206
668,3569340575413394688,1,1.0
669,3538859888244363776,1,0.9999338388442993
670,3567850378244073216,0,1.2440066711860709e-05
671,3576194282415537152,1,0.7689549326896667
672,3542626527318462720,1,1.0
673,3544504647592350208,1,0.9999881982803345
674,3537774869984295168,1,1.0
675,3544619314627406336,0,2.423064188405988e-06
676,3568188465466267392,0,0.00229722005315125
677,3551667534300204544,1,0.9943444728851318
678,3511599921752978688,1,0.9999780654907227
679,3547036399815717376,0,1.3117270327711594e-06
680,3560993656227545344,1,0.9999728202819824
681,3568566279362822912,1,0.9851884841918945
682,3560776577935586304,1,1.0
683,3566190779256365312,1,0.8881475925445557
684,3550552917273271040,1,0.9999980926513672
685,3561509509810435840,0,1.963029171747621e-05
686,3542821512390545664,0,6.489644874818623e-06
687,3562847052726681856,0,3.3427731978008524e-05
688,3501565942200437504,1,0.9945499300956726
689,3576192803011958784,1,0.9999961853027344
690,3544096954262617344,1,0.9998840093612671
691,3571514649857452032,1,1.0
692,3544069668921842944,1,1.0
693,3553339462340551168,0,0.027103085070848465
694,3515918385353571584,1,0.7966700196266174
695,3572681718521008384,1,0.7376371026039124
696,3545729570114173696,1,0.9963035583496094
697,3534690608871173632,0,0.24364450573921204
698,3565848474657945088,0,0.0
699,3535224452386430720,1,1.0
700,3567494316862069504,1,0.9837138652801514
701,3538125904100764416,0,8.280154725071043e-05
702,3550409998291702528,1,0.9725568294525146
703,3535144694846597376,1,0.8939415216445923
704,3506631884428817664,1,0.9997462630271912
705,3547031104708115200,0,0.0798807442188263
706,3568562465431550720,1,0.9999587535858154
707,3550375054437873152,0,0.012517382390797138
708,3569684256548959232,1,0.9999986886978149
709,3536514424340233216,0,7.358642051258357e-06
710,3543132504529628416,1,1.0
711,3545422450478927104,0,3.10719151457306e-05
712,3545728163514913792,0,3.075368294958025e-05
713,3567846849925115648,1,0.9999788999557495
714,3551165540670427648,0,0.00038004067027941346
715,3517194733606395904,0,0.47540098428726196
716,3545027392354001152,1,0.9713103175163269
717,3538859070610843648,1,0.9997425675392151
718,3548010219812481280,1,0.9314503073692322
719,3573994168181658880,0,3.295138958492316e-05
720,3550410715548660992,1,1.0
721,3550004707996445952,1,0.7112563252449036
722,3565462728704444160,1,1.0
723,3553383977180114688,0,9.030912906382582e-07
724,3544070076357282816,1,0.7886578440666199
725,3539454176425430016,1,0.9953122138977051
726,3570417497660137984,1,0.5520841479301453
727,3539083868638405376,0,0.0011216780403628945
728,3575966234684452096,1,0.996921718120575
729,3545035507697216768,1,0.9772340059280396
730,3547089265009384448,0,7.538201316492632e-05
731,3501827660327595008,1,1.0
732,3564140568122159104,1,0.8520903587341309
733,3568561260693039360,0,6.529187521664426e-05
734,3576338580644863744,1,0.9196866154670715
735,3536921385378769664,0,1.863443117144925e-06
736,3545185080520198656,1,0.5518067479133606
737,3535144825843517696,1,0.9948514103889465
738,3544148367170613760,0,5.991706348140724e-05
739,3541868070454479872,0,2.521363421692513e-05
740,3543887422135987200,1,0.7122840881347656
741,3568768941034597632,1,0.8705949187278748
742,3514419525522913280,0,0.35944417119026184
743,3550596788219097856,0,0.07743056863546371
744,3544256355531222784,0,0.09500502794981003
745,3569109747346337024,0,0.00036661524791270494
746,3541476356550699264,0,0.13258829712867737
747,3541696469331051264,1,1.0
748,3568776347708599040,1,0.9999879598617554
749,3537616735728940544,1,0.9997591376304626
750,3501281656729016576,1,0.999789297580719
751,3537625835173417984,1,0.9983289837837219
752,3540763973949206016,0,4.434785296325572e-06
753,3550805895144635648,0,1.763164073054213e-05
754,3540383615940339200,0,0.0
755,3536457655052853760,0,0.0
756,3545728593596422656,0,6.22622292212327e-06
757,3550563171511012864,1,0.999381422996521
758,3501384387487445248,1,0.919306755065918
759,3547964205094083328,0,1.1106090823886916e-05
760,3538179430689734400,1,0.9999994039535522
761,3571927266711308032,0,0.010281763039529324
762,3547803837455756288,1,0.9996351003646851
763,3542822185109398016,1,1.0
764,3544620895175405056,1,0.9995044469833374
765,3539084910728380416,1,0.9406358003616333
766,3537774476991216384,1,1.0
767,3539087343828138496,1,0.9998043179512024
768,3515486234269112576,1,1.0
769,3550410597089712384,0,4.895276561001083e-06
770,3551675514349442048,1,0.9677460789680481
771,3545544381865352704,0,1.9760191207751632e-05
772,3550375204762115328,1,0.9999628067016602
773,3536357442727966976,1,0.9999709129333496
774,3561401699685990656,1,1.0
775,3550004360105858048,0,0.06290312111377716
776,3545971544866212864,0,4.565906783682294e-05
777,3548029248077835520,1,0.9999830722808838
778,3547804267538861056,1,1.0
779,3560993125798889472,0,4.4466880353866145e-05
780,3567863022718740480,1,0.9916049242019653
781,3545003843048478208,0,0.14832162857055664
782,3551707477496907008,0,0.00029362214263528585
783,3567848555028023296,0,4.39980340161128e-06
784,3561515988766354432,1,1.0
785,3541697771263910656,1,0.9998878240585327
786,3547089180669722368,1,1.0
787,3547082949256040192,1,0.9999998807907104
788,3568587464287976704,0,0.0022114915773272514
789,3567492455088325120,1,0.9710203409194946
790,3558722976654470656,0,0.002179311588406563
791,3549639976878772224,1,0.9992632269859314
792,3540364185505710336,0,0.0023947125300765038
793,3564145451498574336,0,7.204658686532639e-06
794,3545545436865776896,0,1.6607602447038516e-05
795,3540911062102414848,1,1.0
796,3544620212274932480,0,8.152554073603824e-05
797,3547037181499427328,1,0.9999995231628418
798,3517018985688348160,1,1.0
799,3542046567147385856,0,0.036113936454057693
800,3545733233723759872,0,0.24448679387569427
801,3541653560459706624,0,5.06412561662728e-06
802,3537806011201074176,0,0.0
803,3549821181547055360,0,0.0
804,3553774159927016960,1,0.9994999170303345
805,3571771685814302976,1,0.9744055867195129
806,3537775641485643264,0,7.585994126202422e-07
807,3550563762067692544,1,1.0
808,3544242179993900032,1,0.9999943971633911
809,3570439041216570624,1,0.8699922561645508
810,3574309215428068096,1,1.0
811,3542999356807897088,0,0.025760825723409653
812,3537786704766291968,1,0.9993634819984436
813,3550553252628678912,1,1.0
814,3569857406663458048,0,0.0017398892669007182
815,3538128546064296704,0,7.179183739935979e-05
816,3549810584065376256,0,5.699319444829598e-06
817,3573193202534543872,1,0.9999996423721313
818,3565847952819989760,0,0.008079937659204006
819,3574496602045883136,0,5.452283949125558e-05
820,3539456609523730176,1,0.9978716373443604
821,3573265853398658048,1,0.9999979734420776
822,3547398270139378688,1,1.0
823,3573993983498998016,1,0.6111295819282532
824,3534509389169096960,0,1.7619084246689454e-05
825,3534508470045141760,0,0.0007390695391222835
826,3544305672492204032,0,5.902494194742758e-06
827,3544119193601817344,1,0.9999680519104004
828,3545177007539102720,1,0.9661117196083069
829,3549638950731524608,1,0.6809563040733337
830,3536515383709585152,1,0.9652921557426453
831,3544631959597008640,1,1.0
832,3516838156829002752,0,0.0
833,3569866705267596544,0,0.000999104231595993
834,3513720525967670272,0,7.573788752779365e-05
